time,title,news_url,image,content,description,how_long_ago
2025-08-04 17:00:47.273694,法律碩士加投資LINE群「被詐騙2300萬」崩潰！1話術讓她卸下心防,https://www.ettoday.net/news/20250804/3008873.htm,https://cdn2.ettoday.net/images/7534/d7534698.jpg,"
記者施怡妏／綜合報導
近年詐騙猖獗，手法日新月異，知名作家黃大米分享《商業周刊》的封面故事，一名擁有政大EMBA與法律碩士學歷、並持有國際反洗錢師執照的李姓女士，於銀行服務超過30年，卻仍難逃詐騙集團設局，最終慘賠逾3200萬元，原本無憂無慮的退休生活因此陷入低谷。
黃大米在粉專發文，分享《商業周刊》報導的詐騙故事，李小姐是政大EMBA、法律碩士，並在銀行界服務超過三十年，還取得國際反洗錢師執照。沒想到卻遭遇詐騙，損失高達3200萬元，原本的退休無憂生活因此陷入困境，甚至想登出人生。
事情發生在李小姐退休後，某次滑抖音時加入了一個自稱股票分析的LINE群組。群組中的「大師助理」林小姐每天對她噓寒問暖，還提醒她要保護個人資料。李小姐最初只投資小額，陸續獲利5、6萬元，群組裡也不斷有人分享賺錢的對帳單，塑造人人受益的假象。
李小姐因為熱愛狗狗，想協助籌建寵物血庫，詐騙集團於是以「賺更多錢就能做更多善事」為由，鼓動她加碼投資。
李小姐融資了2000萬再投資，看到帳面獲利連連，李小姐想要賣掉，對方卻說要先付現金，於是她抵押房產跟銀行貸款，此時帳面上的獲利已經破億元，最後詐騙集團把李小姐踢出群組，才驚覺自己遭遇詐騙；巨額損失讓她痛苦到一度想結束生命，但想到還有三隻狗需要照顧，才堅強活下來。
黃大米感嘆，希望大家遇到親人被騙時，別再責罵他們笨或傻，因為受害者早已自責萬分，此時更需要家人的鼓勵與陪伴，給予愛與希望，才有機會避免憾事再發生，「錢再賺就有，就算賺不到了，只要還活著，就可以看到不同的可能，務必要保持希望，相信明天會更好的活下去。」
",一名擁有政大EMBA及法律碩士學歷、並持有國際反洗錢師執照的銀行高階主管李姓女士，退休後仍慘遭詐騙。她經由抖音加入假股票投資群組，初期小額獲利，後被誘騙以籌建寵物血庫的名義投入巨額資金。李女甚至融資兩千萬並抵押房產貸款，最終慘賠逾3200萬元，導致原本無憂的退休生活陷入困境。巨額損失讓她一度萌生輕生念頭，幸因家中狗狗才堅強活下來。作家黃大米藉此呼籲，家人應給予詐騙受害者關愛與支持，而非責罵，幫助他們走出陰霾。,1小時前
2025-08-04 17:00:26.415316,遊庫克山將收費！外國人到紐西蘭4大熱點「每人最高707元」,https://travel.ettoday.net/article/3008877.htm,https://cdn2.ettoday.net/images/8339/d8339345.jpg,"
記者彭懷玉／綜合報導
",這段文字揭示了一篇新聞報導的作者身份。該篇報導由記者彭懷玉負責撰寫完成。其內容性質被標註為綜合性報導。這代表了彭懷玉記者提供了一則匯集多方資訊的內容。此為新聞稿件中常見的記者署名標準格式。,1小時前
2025-08-04 17:00:02.230967,小籠包6顆特價10元　漢來上海湯包台北店明天開幕祭優惠,https://travel.ettoday.net/article/3008882.htm,https://cdn2.ettoday.net/images/8339/d8339331.jpg,"
▲漢來上海湯包台北Dream Plaza明天正式開幕。（圖／記者黃士原攝）
記者黃士原／台北報導
漢來美食餐飲集團旗下中式餐飲品牌「漢來上海湯包」，終於在台北市展店，進駐新開幕的「DREAM PLAZA」，經過多日試營運後，明天正式開幕，當天也祭出優惠活動，「招牌小籠湯包」每籠僅需10元（原價130元），中午與晚餐各限量30籠。
漢來上海湯包自1995年創立於高雄漢來大飯店，已於高雄、台南、台中、桃園、新竹等地設有多家分店，明天正式開幕的台北Dream Plaza店，則是台北首店，坪數近90坪，設有92席內用座位。
▲炸排骨與蛋炒飯。（圖／記者黃士原攝）
漢來上海湯包以18摺手工廚藝打造的招牌小籠湯包為核心，師傅將一顆顆約6公克的麵糰手擀至薄可透光，餡料則使用溫體豬前腿肉和梅花豬肉。另一道招牌則是上海生煎湯包，使用燙麵揉出有嚼勁的麵皮，餡料中更加入蔥花增加香氣，煎至金黃後灑上蔥花跟黑芝麻。
▲口水雞。（圖／記者黃士原攝）
▲紅油抄手。（圖／記者黃士原攝）
除了湯包，餐廳也提供融合川、滬經典點心與精緻中式小炒，包括口水雞、蔥油乾拌麵、炸排骨與蛋炒飯等人氣料理。排骨炒飯選用厚切豬排炸至外酥內嫩，鹹香多汁的滋味，是許多老饕每次來訪必點的招牌。
漢來上海湯包台北Dream Plaza店經過多日試營運，明天正式開幕，同時也祭出限時限量優惠活動，招牌小籠湯包每籠只要10元（6顆原價130元），中午與晚餐各限量30籠。
▲丸亀製麵「湯烏龍麵」。（圖／丸亀製麵提供）
另外，丸亀製麵8月31日前推出「天丼送湯」活動，凡點購天丼，即免費贈送海帶芽湯一碗（可續）。同時歡慶父親節，8月8日當天加碼優惠，凡親子一同來店內用餐並點購一碗天丼，即加贈中碗湯烏龍麵（價值74元），每人限換購乙次，優惠數量有限、送完為止。
","漢來上海湯包台北Dream Plaza店將於明日盛大開幕，這是該品牌在台北的首間分店。
開幕當天祭出招牌小籠湯包每籠僅10元超值優惠，午、晚餐各限量30籠。
該店主打18摺手工小籠湯包與上海生煎湯包，並提供多款川滬點心及中式小炒。
另外，丸亀製麵同步推出天丼送海帶芽湯活動至八月底。
父親節當天，親子一同用餐點購天丼，更加碼贈送中碗湯烏龍麵。",1小時前
2025-08-04 16:59:40.665963,30歲就焦慮中年危機！心態從懷舊到倦怠「社群壓力」成幫兇,https://www.ettoday.net/news/20250804/3008722.htm,https://cdn2.ettoday.net/images/8339/8339352.jpg,"
▲中年危機就藏在你每天滑社群、羨慕別人、懷疑自己的瞬間。（圖／取自免費圖庫pexels）
記者張芳瑜／綜合報導
過去的中年危機比較簡單，也比較「買得起」
以前，嬰兒潮世代的中年危機，往往透過一筆明顯的大花費來宣洩，比如買一台跑車，或是大膽換個新髮型。無論是哪種形式，當時的中年轉變相對單純可控，甚至有點浪漫。
千禧世代的中年危機：想放縱，卻沒本錢
而如今，在高房價、高物價、高壓力的現實底下，這樣的「放縱式」中年危機越來越難得一見。根據調查，有超過81%的千禧世代坦言，他們根本無力負擔傳統意義上的中年危機。危機依舊存在，只是形式悄悄轉變了。
每個人的危機都不同，但焦慮與遺憾是共同語言
其實，要給「中年危機」下個標準定義並不容易，連心理專家都常搖頭。因為每個人面臨的情境與壓力源都不同。有些人是健康開始亮紅燈，有些人則是在婚姻或親子關係中跌跌撞撞，還有人是在孩子日漸獨立後，突然迷失了自己的角色定位。雖然原因多元，但核心通常繞不開「後悔」與「變化」。
突然變得愛回想，是心裡開始動搖的徵兆
回憶總是帶著濾鏡，而這種懷舊的傾向，常被視為中年危機的經典徵兆。你可能會懷念年輕時更瘦的自己、當年還敢做夢的自己。與其一味沉浸在過去，不如練習感謝那段歲月，並將這份感謝轉化為行動的能量，為接下來的人生創造更多溫暖的記憶。
社群焦慮蔓延：你不是羨慕朋友，是在懷疑自己
另一個現代中年危機的特徵，是「羨慕他人」變得更加容易。當你對自己的成就感到不滿時，社群媒體就像一面放大鏡，你看著別人的光鮮亮麗、環遊世界、事業有成，越看越覺得自己停滯不前。而與過去世代可能將危機情緒投射在婚外情不同，今天的我們更容易將注意力投注在他人的生活表象裡，進而質疑自己的價值。
衝動的背後，其實是對「來不及」的恐慌
當你訂下突如其來的出國機票、報名一門新課、甚至創業，其實往往不是因為你真的準備好了，而是因為心裡有個聲音在說：「我是不是錯過了什麼？」這種想證明「我還來得及」的心理，正是中年危機的一種樣貌。想要活得像電影《享受吧！一個人的旅行》中的主角，無可厚非，但別忘了你真正想要的是什麼。
一成不變的日常，是最沉默的失落
有時候，中年危機不會以戲劇化的形式出現，而是以一種極度平淡的方式滲透生活。你按部就班上班、吃飯、睡覺，外表沒變，內心卻早已沒有目標。你依然完成該做的事，卻找不到動力去做更多。這正是提醒你該「暫停一下」的信號，找個時間靜下來，好好問問自己：我真正重視的是什麼？我想過怎樣的人生？
擺脫低潮的關鍵：換個心態，生活才會鬆動
每個人的中年危機都不一樣，可能是對生活失望、對自己沒信心，也可能只是單純累了。但共通點是：它不是終點，而是轉彎的起點。調整心態、練習感恩、照顧好自己，都是讓人生再次開花的關鍵。要記得幸福，不是偶然，而是一門可以練習的科學。
","現代中年危機已非昔日簡單的物質宣洩，而是千禧世代在高壓環境下更深層的內心掙扎。
它主要體現在對自我的懷疑、社群媒體比較帶來的焦慮，以及對錯失人生的恐慌。
人們常回顧過去，或因「來不及」的心情而衝動行事，甚至在平淡日常中感到目標喪失。
這份危機源於對自我價值和人生方向的困惑，以及「未夠好」或「太遲」的深層擔憂。
然而，中年危機並非終點，而是轉變的契機，鼓勵人們調整心態、感恩生活並好好照顧自己。",59分鐘前
2025-08-04 16:58:40.222314,西南氣流累積雨量直逼莫拉克　38年首次連7天雨量超過200毫米,https://www.ettoday.net/news/20250804/3008849.htm,https://cdn2.ettoday.net/images/8339/d8339309.jpg,"
▲中央氣象署氣象預報中心主任陳怡良。（圖／記者周湘芸攝）
記者周湘芸／台北報導
西南氣流影響，中南部7月28日起連續7天降下劇烈雨勢，累積雨量直逼莫拉克颱風紀錄。中央氣象署表示，此次有影響時間長、涵蓋範圍廣、雨勢較強的特性，是相當罕見的情況，也是1988年以來首次連續7天最大日雨量超過200毫米，對很多地方都難以承受。
▲西南氣流影響期間，天天有豪雨以上等級降雨。（圖／氣象署提供）
中央氣象署氣象預報中心主任陳怡良指出，這波西南氣流7月28日起影響台灣，主軸在巴士海峽，隨著強度及位置變化，每天對台灣影響都不太一樣，像是7月30、31日影響範圍涵蓋整個中南部，達到極端累積雨量，有些時候又縮小範圍，但中南部仍有顯著雨勢。
▲西南氣流影響期間，有3縣市總雨量達到2000毫米以上。（圖／氣象署提供）
陳怡良表示，這次西南氣流主要有2波高峰，且連續7天每天都有豪雨等級以上降雨，有影響時間長、涵蓋範圍廣、雨勢強特性，期間伴隨短時強降雨，是相當罕見的情況。
他指出，西南氣流影響期間，出現38年來首次連續7天最大日雨量達到200毫米，且有6天時雨量達到100毫米以上，這個程度對很多地方都難以承受，時雨量最高是在嘉義太保達123毫米。
他也說，此次西南氣流影響期間，共有17鄉鎮達到超大豪雨等級，包括南投、雲林、嘉義、高雄及屏東，並發布181次大雷雨即時訊息；至於長延時強降雨則出現在40個鄉鎮、短延時強降雨出現在15個鄉鎮。
▲西南氣流帶來的雨勢直逼莫拉克颱風等級。（圖／氣象署提供）
陳怡良指出，截至今天到下午3時，高雄山區累積雨量已超過2870毫米，南高屏都有超過2000毫米，與過去的歷史極端降雨個案相比，直逼2009年莫拉克颱風等級，至於去年凱米影響時間短，累積雨量則沒這麼多。
他表示，此次西南氣流影響期間，共發布181次大雷雨即時訊息，其中有50次有發送易致災降雨的細胞廣播。此外，過去平均一年會有3.5天出現短延時大豪雨，過去7天就有5天達標。
陳怡良指出，此次嘉義以南持續性有長延時強降雨，台中以南也不時有強對流移入，總計有3縣市總雨量達2000毫米；過去7天有5天出現短延時大豪雨，最明顯在屏東口社，3小時累積雨量來到284毫米。
▲西南氣流影響鄉鎮分布。（圖／氣象署提供）
","中央氣象署指出，近期西南氣流連續七天影響中南部，帶來罕見的劇烈降雨。
此次降雨特性為影響時間長、範圍廣且雨勢強勁，為1988年以來首次連續七天日雨量超過200毫米。
高屏地區多處累積雨量已突破2000毫米，其中高雄山區更超過2870毫米，雨量直逼莫拉克颱風等級。
期間多達17個鄉鎮達到超大豪雨等級，並發布181次大雷雨即時訊息。
氣象署強調，如此長時間且強勁的降雨對許多地方都構成難以承受的衝擊。",50分鐘前
2025-08-04 16:58:34.631266,快訊／16:09嘉義發生規模3地震　「4縣市有感」最大震度2級,https://www.ettoday.net/news/20250804/3008903.htm,https://cdn2.ettoday.net/images/8339/e8339389.jpg,"
▲中央氣象署發布最新地震報告。（圖／氣象署提供）
生活中心／綜合報導
地牛翻身！根據中央氣象署地震測報中心資料，今天下午4時09分嘉義縣太保市發生芮氏規模3的小區域地震，震央在嘉義縣政府東北東方7.5公里處，深度8.5公里，屬於極淺層地震。
氣象署指出，這起地震觀測到最大震度為2級，出現在嘉義縣太保市。
根據氣象署測報資料，震度2級地區為嘉義縣，震度1級地區為嘉義市、雲林縣、台南市。
資料來源：氣象署
","中央氣象署指出，嘉義縣太保市今天下午4時09分發生一起地震。
這起地震芮氏規模為3，震央位於嘉義縣政府東北東方7.5公里處。
地震深度僅8.5公里，屬於極淺層地震。
觀測到最大震度為2級，出現在嘉義縣太保市。
嘉義市、雲林縣與台南市等地區則觀測到1級震度。",41分鐘前
2025-08-04 16:58:28.979785,連日豪雨「4路段仍中斷」　台20線南化段預計今晚9時搶通,https://www.ettoday.net/news/20250804/3008907.htm,https://cdn2.ettoday.net/images/8339/d8339423.jpg,"
記者周湘芸／台北報導
西南氣流影響，中南部連日出現劇烈雨勢，交通部公路局截至今天下午統計，仍有9處預警性封閉路段、2處道路災阻路段、2處道路災情，其中，台南市台20線南化路段土石流，預計於今天晚間9時排除；嘉義縣台1線水上路段路面下陷，預計於明天上午10時排除。
連日豪雨衝擊，台南市南化區台20線南化路段土石流，封閉雙向車道，預計於今天晚間9時排除；高雄市那瑪夏區台29線三明火路段受楠梓仙溪河水攻擊影響，造成路基沉陷長度約500公尺，實施道路封閉管制，視天候及道路實際狀況滾動檢討開放時間。
另外，嘉義縣水上鄉台1線水上路段路面下陷，目前封閉南下車道，預計於明天上午10時排除；高雄市六龜區台27線大津路段南下車道路基缺口，北上車道單線雙向通行，將視天候及道路實際狀況滾動檢討開放時間。
預警性封閉路段：9處
道路災阻路段：2處
道路災情：2處
",西南氣流持續影響，中南部地區因劇烈雨勢導致多處道路受損或預警性封閉。交通部公路局統計，目前全台有9處預警性封閉路段、2處道路災阻及2處道路災情。其中，台南台20線南化路段因土石流雙向封閉，預計今晚9時搶通。嘉義台1線水上路段路面下陷，南下車道封閉，預計明日上午10時排除。高雄台29線那瑪夏路段及台27線大津路段則因路基受損，持續實施管制或單線雙向通行。,30分鐘前
2025-08-04 16:58:23.553500,涉詐「二審求緩刑」狂拜GPT！答案驚呆　律師嘆：付費也一樣,https://www.ettoday.net/news/20250804/3008826.htm,https://cdn2.ettoday.net/images/3466/d3466153.jpg,"
▲示意圖，與本文無關。（圖／取自免費圖庫Pixabay）
記者周亭瑋／綜合報導
AI早已深入大眾的日常生活中，現在連打官司都有人想靠ChatGPT。「巴毛律師」陳宇安今表示，有被告涉嫌詐騙，二審想求緩刑，但他並沒有請律師，而是不斷和ChatGPT討論策略，而GPT給出的答案也讓她傻眼，於是發文透露真實情況。
陳宇安在「巴毛律師混酥團」提到，昨天在Thread上看到有人涉嫌詐騙，一審判1年10個月，現在二審被告想求緩刑，但並沒有找律師，其訴訟策略是跟ChatGPT討論出來的，「GPT建議他找網友聯署，說他是好人、對社會有幫助......。」
這案例讓她不以為然，透露自己也曾遇過，前來諮詢的人拿ChatGPT給的建議詢問，當她講的內容不同時，對方甚至比較相信ChatGPT。
最後，陳宇安直言，「我自己試過問ChatGPT法律問題，他會回答得頭頭是道，但仔細看很多內容根本是錯的，甚至會自己捏造不存在的法條跟判決。拜託有法律問題還是諮詢律師，就算你的ChatGPT有付費也一樣。」
",一位律師發現有被告利用ChatGPT來擬定訴訟策略。這名詐騙被告一審判刑後，二審欲尋求緩刑卻未聘請律師。ChatGPT建議被告找網友連署證明其品行良好。律師指出，ChatGPT的法律回答看似有理，實則常有錯誤甚至捏造法條。她呼籲大眾有法律問題務必諮詢專業律師，而非依賴AI。,30分鐘前
2025-08-04 16:58:18.712394,熱褲女坐飛機「下身刺癢」崩潰！求醫結果震驚：千萬不要穿短褲,https://www.ettoday.net/news/20250804/3008388.htm,https://cdn2.ettoday.net/images/3967/d3967867.jpg,"
▲妹子穿超短褲搭飛機時，沒想到飛機起飛不久她就感到大腿後側「刺刺癢癢」，下機後趕忙看皮膚科醫生，檢查結果令她震驚。（示意圖／取自Pixabay）
文／CTWANT
日前，有女網友發文稱，自己此前穿著超短熱褲乘搭飛機，沒想到飛機起飛不久，她就感到大腿後側「刺刺癢癢」，忍不住撓個不停，下機後連忙看皮膚科醫生，檢查結果令她震驚，直呼「坐飛機千萬不要穿短褲！」
「坐飛機那趟，根本是老天爺給我的震撼教育！」有生活知識網專分享網友貼文，有女網友表示，由於那天高雄天氣炎熱達30幾度，她穿著超短牛仔褲與夾腳拖就登機，想說「冷氣開這麼強，露個腿多舒服」，誰知道飛機起飛不久，就感覺到大腿後側開始「刺刺癢癢」、「像被撒了跳跳糖」，讓她坐立難安，忍不住瘋狂撓腿，「隔壁座阿姨看我狂抓腿，默默離我坐遠了些，那瞬間真的想鑽進逃生艙……」。
這名發文網友指出，下機後她連忙到皮膚科求診，治療塵蟎造成的過敏，還表示：「現在我隨身包裏永遠塞着輕薄長褲，要聽姊姊血淚史的，下次登機前千萬別鐵齒啊！」
貼文一出，網友紛紛分享經歷及解決方法，「椅子布面一定含有塵蟎，曾經遭遇經驗，癢受不了」、「要先自行消毒殺菌才能穿短褲」。也有網友認為不用過度恐慌，「如果這樣有事，坐客運不是也有事，去看電影也有事」。
不過有網友質疑事件真偽，翻查資料，這段女生經歷曾於不同Facebook旅遊專頁發布，最早於4月已流傳。
其實，過去已有多名空中服務員於網上發影片或文章，指出搭機時不建議的6種NG穿著，其中第1項就是這名苦主穿的超短褲、裙。以下為空服員們列出的清單：
1、超短褲、裙。
抖音網紅空服員西馬托 （Tommy Cimato）曾在短影片中警告，飛機座艙的沙發座椅，並不一定會每趟航程隨時清潔，因此如果乘客穿著超短褲、超短裙，就有可能引發感染細菌，反之，如果穿長褲、裙子，就比較沒有這種困擾。
2、緊身衣。
空服員費屈巴赫（Andrea Fischbach）指出，在長途飛航中最好保持血液流通，在座位上留一點可以肢體活動的空間，因此在飛機上最好不要穿緊身衣，任何對皮膚產生重壓的衣物都可能導致抽筋、腫脹，嚴重的話可能會引起疼痛。尤其是是身材高大或乘坐長途飛行的人特別要注意，因為導致深層靜脈栓塞的風險大增。
3、高跟鞋。
空服員指出，不建議在飛機上穿著高跟鞋是出於安全考量，因為萬一緊急疏散并且使用滑梯的時候，乘客必須額外高跟鞋脫掉，否則有可能刺穿滑梯。另外，穿著高跟鞋在飛航中隨即可能起伏的機艙內也并不實用。
4、瑜伽褲。
航空專家內格羅尼（Christine Negroni）曾透露，飛機機艙意外著火，乘客身上的瑜珈褲可能帶來嚴重安全隱憂，因為瑜珈褲往往使用「人造纖維」編織，在發生火災時更容易燃燒、黏著在肌膚表面。就算順利逃離機艙，在地面附近也可能有火焰威脅。
5、夾腳拖。
航空分析師夏沃（Mary Schiavo）曾指出，在旅行的時候盡量避免穿夾腳拖，在飛機上最好穿著合適、舒服的鞋子。因為如果穿著夾腳拖遇上必須跑動的形況，不僅容易摔倒或是跑不快，還有可能因為脫落導致他人收到意外傷害。
",一名女子搭機穿短褲導致大腿嚴重發癢，就醫後確診為塵蟎過敏，她因此呼籲搭飛機勿穿短褲。該事件凸顯了飛機座椅可能不潔，易造成肌膚感染或過敏的問題。事實上，多位空服員曾提出搭機不建議的六種穿著，超短褲裙便是其中之一。其他NG穿著包括緊身衣、高跟鞋、瑜伽褲和夾腳拖，這些皆因安全或舒適度考量而不建議。專家建議搭機時應選擇舒適且能保護皮膚的服裝，以確保衛生與安全。,28分鐘前
2025-08-04 16:58:12.948284,爸爸憂鬱影響下一代　研究： 對孩子社交、行為有負面影響,https://health.ettoday.net/news/3008917,https://cdn2.ettoday.net/images/8016/d8016802.jpg,"
▲研究指出，爸爸憂鬱對孩子社交、行為有負面影響。（示意圖／達志影像）
記者趙于婷／台北報導
台灣社會對於男性表達脆弱與尋求協助存有傳統觀念，使男性較不傾向承認自己受情緒困擾，甚至未尋求協助，但小心可能影響到下一代。《美國預防醫學期刊》研究指出，父親若罹患憂鬱症卻未獲診斷或治療，對孩子的社交和行為的負面影響可能持續數年。
該研究由美國羅格斯大學的學者進行，採用「家庭未來與兒童福祉研究（FFCWS）」資料進行分析，此研究自1998至2000年間，隨機抽樣20個大城市的出生人口，並持續追蹤至今。
研究對象為1,422名父親及其子女，在孩子年滿五歲時，對父親是否在過去一年內出現憂鬱症狀進行篩檢，九歲時，由其教師填寫一份行為與社交能力評估問卷。結果發現，父親若曾表現出悲傷、憂鬱或沮喪等症狀，孩子在四年後更可能出現焦躁、反抗、憤怒等行為，且合作性與自尊心都較低。
台灣師範大學教育心理與輔導學系兼任教授林家興表示，成年人罹患憂鬱症具有性別差異，男性較常出現煩躁、不輕易哭泣、食慾及睡眠減少等憂鬱症狀，傾向壓抑情緒，若無法承受，可能轉向尋求喝酒、抽菸或物質濫用等方式。
上述研究者提出，憂鬱症可能導致父親的親職能力下降、對子女的情緒支持減少，增加家庭衝突與生活壓力。他提醒，為人父母是件辛苦的責任，若出現過度憂鬱或焦慮等情緒困擾，應及早尋求專業的協助，有助於情緒調節與觀點轉換，也能學習更好的自我照顧與家庭支持方式。
如身邊的伴侶或家人有情緒問題，建議以不評價的態度傾聽，鼓勵就醫。林家興說，截至今年5月的統計，台灣已有503家心理諮商與治療所，和638家精神科醫療院所，心理資源可近性大幅提升，尋求協助已逐漸成為生活中的常態。
董氏基金會心理衛生中心主任葉雅馨說明，上述研究者成功描繪出父親憂鬱與孩子行為之間的明確關聯，若能及早發現並介入，不僅有助於父親的心理健康，也能提升孩子的整體幸福感，因此當發現伴侶有憂鬱傾向時，應積極介入並尋求協助。
",研究指出，父親若罹患憂鬱症且未獲診斷或治療，可能對孩子的社交和行為發展產生長期負面影響。一項美國研究追蹤發現，憂鬱父親的孩子在數年後更易出現焦躁、反抗等行為，且合作性與自尊心較低。台灣男性常壓抑情緒，憂鬱時可能轉向不健康的行為，進而影響親職能力與家庭關係。專家呼籲，為人父母若出現情緒困擾應及早尋求專業協助，有助於調節情緒與觀點轉換。及早介入父親的憂鬱症狀，不僅有助於其心理健康，也能提升孩子的整體幸福感。,21分鐘前
2025-08-04 16:58:07.713780,獲15席理事全數支持　楊孟凡當選高雄區漁會總幹事,https://www.ettoday.net/news/20250804/3008914.htm,https://cdn2.ettoday.net/images/8339/d8339441.jpg,"
▲高雄區漁會總幹事選舉結果出爐！楊孟凡陞任。（圖／記者賴文萱翻攝）
記者賴文萱／高雄報導
高雄區漁會今（4）日召開臨時理事會，選前競爭激烈，總共有三組人馬登記參選，最終楊孟凡整合成功，獲得15席理事全數的支持，當選高雄區漁會總幹事，接掌全國最大漁港。
高雄區漁會手握龐大資源，年產值近400億元，擁有全國最完整的產業供應鏈，更是所有選舉候選人爭取支持的重要團體。此次共三組人馬登記參選，原競爭激烈，選舉結果出乎意外，楊孟凡成功整合各派系勢力，囊括了所有票數，獲得所有理事一致支持。
▲楊孟凡陞任高雄區漁會總幹事，掌全國最大漁港。（圖／記者賴文萱翻攝）
楊孟凡今年剛滿40歲，學經歷豐富，就讀成大海洋事務研究所博士班，曾任高市府市長室專委，擔任議會總聯絡人期間，處事圓融、善於協調，藍綠人緣極佳，近幾年推動市政順利，府會和諧絕對是幕後重要推手之一。
楊表示，感謝理事會團結的支持，這一刻是進步的開始，更感謝政府資源投入，前鎮漁港是國際級漁港，必須與世界接軌，積極面對挑戰包含氣候變遷、勞工人權、海洋資源減少以及國際情勢變化等。
未來高雄區漁會是與國家政府坐在同艘船上逆風前進的夥伴，一起努力奠定我國遠洋漁業百年歷程。
","楊孟凡成功當選高雄區漁會總幹事。
他獲得全數十五席理事支持，接掌全國最大漁港。
高雄區漁會手握龐大資源，年產值近四百億元。
年僅四十歲的楊孟凡學經歷豐富，並善於整合協調。
未來他將與政府攜手，共同面對挑戰並推動遠洋漁業發展。",20分鐘前
2025-08-04 16:58:00.045933,餐廳收10%服務費「水還要自己倒」　他傻眼：寧願直接漲價,https://www.ettoday.net/news/20250804/3008897.htm,https://cdn2.ettoday.net/images/7461/d7461556.jpg,"
記者施怡妏／綜合報導
台灣不少餐廳會加收10%服務費，不過有些店家是採自助式的，卻收10%服務費，一名網友表示，多數餐廳僅提供倒水等基本服務，卻額外收取服務費，甚至有些店家的水還要自己倒，「比歐美小費文化還難理解」，寧願店家直接將10％費用計入餐點價格中，貼文掀起討論。
有網友在Dcard發文，「台灣餐廳的服務費太猖狂了吧」，以往高價西餐或自助餐才會收服務費，店員通常受過專業訓練，消費者也較能接受。但現在只要人均消費超過300元的餐廳，幾乎都會加收服務費，不管餐廳型態為何，大多只協助倒水，甚至有些還要顧客自助取水，讓他不禁疑惑「到底在收什麼意思？」
此外，部分店家將服務費改稱為「清潔費」，但原PO認為，維持環境整潔本來就是餐廳人員的基本職責，「怎麼會獨立成一個名目跟消費者收錢？」寧願店家直接把10%服務費的錢算進餐點內，「寫個10%服務費，卻只是幫忙送餐真的很詭異。」
他也提到，雖然歐美流行小費制，但那筆錢通常直接給服務生，反觀亞洲地區，如日、韓則不常見服務費，服務可能還更優質，「台灣到底是哪時候起這種歪風的？」
貼文曝光，許多網友有感，「還有手機掃碼點餐的也敢收」、「我從以前就一直覺得加收10%服務費不合理，不合理的原因主要是，這服務費是進老闆口袋」、「說到底，服務費其實就是因為店家漲價會被出征，但是不漲又壓縮利潤，為了讓價錢看起來漂亮一點而生的東西」、「最好笑的是現在一堆座位沒有服務鈴，線上點餐也沒有服務鈕，服務生一小時叫不到幾次」。
有網友點出「服務費」的背後原因，「我記得設服務費是為了避稅，所以政府應該立法將服務費算進成本中，讓老闆避稅噴出來」、「你如果有仔細看發票列項方式，服務費是另外放一格，因為服務費部分，是不需要繳稅金的」。
","台灣許多餐廳普遍加收10%服務費，引發民眾質疑其合理性。
有網友抱怨部分店家服務簡陋或採自助式，甚至手機點餐，卻仍被收取服務費。
民眾不解為何不直接將費用計入餐點，認為此收費方式比歐美小費文化更難理解。
部分店家將服務費改稱清潔費，而有網友則指出這筆費用恐為業者避稅工具。
此現象被視為台灣餐飲界的「歪風」，多數消費者認為收費與實際服務不符。",16分鐘前
